tierDescription|issueSymbolIdentifier|issueName|marketParticipantName|MPID|totalWeeklyShareQuantity|totalWeeklyTradeCount|lastUpdateDate
OTC|THMG|Thunder Mountain Gold, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|21132|4|2025-12-15
OTC|THNPY|TECHNIP ENERGIES NV American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|1636|8|2025-12-15
OTC|THNPY|TECHNIP ENERGIES NV American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|1429|5|2025-12-15
OTC|THNPY|TECHNIP ENERGIES NV American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|1400|10|2025-12-15
OTC|THSGF|THESIS GOLD INC NEW COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|904|4|2025-12-15
OTC|THXPF|THOR EXPLORATION LTD  Common Shares|OTCN OTC LINK NQB IDQS|OTCN|3000|1|2025-12-15
OTC|TIGCF|Triumph Gold Corp Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|6250|2|2025-12-15
OTC|TIIAY|Telecom Italia Spa American Depositary Receipts Repstg Ord Shs - Sponsored|ARCA GLOBAL OTC|ARCA|1120|3|2025-12-15
OTC|TIIAY|Telecom Italia Spa American Depositary Receipts Repstg Ord Shs - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|700|1|2025-12-15
OTC|TIIAY|Telecom Italia Spa American Depositary Receipts Repstg Ord Shs - Sponsored|OTCX OTC LINK ECN ATS|OTCX|2500|3|2025-12-15
OTC|TIMCD|Titan Mining Corporation Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|4561|15|2025-12-15
OTC|TIMCD|Titan Mining Corporation Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-15
OTC|TINFF|TINCORP METALS INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|7000|1|2025-12-15
OTC|TINFF|TINCORP METALS INC Common Shares|OTCX OTC LINK ECN ATS|OTCX|15000|2|2025-12-15
OTC|TIOG|TINGO GROUP INC COM|OTCX OTC LINK ECN ATS|OTCX|86092|31|2025-12-15
OTC|TISCY|Taisei Corp Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|188|2|2025-12-15
OTC|TKAMY|Thyssenkrupp AG American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|15754|52|2025-12-15
OTC|TKAMY|Thyssenkrupp AG American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|5586|14|2025-12-15
OTC|TKAMY|Thyssenkrupp AG American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|5868|28|2025-12-15
OTC|TKECY|Tokyo Electric Power Co Holdings, Inc. Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|500|1|2025-12-15
OTC|TKECY|Tokyo Electric Power Co Holdings, Inc. Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|41|1|2025-12-15
OTC|TKGBY|Turkiye Garanti Bankasi A S American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|589|5|2025-12-15
OTC|TKMO|Tekumo, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1000|1|2025-12-15
OTC|TKOI|Telkonet, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|10100|3|2025-12-15
OTC|TKOMY|Tokio Marine Holdings, Inc. Sponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|25899|242|2025-12-15
OTC|TKOMY|Tokio Marine Holdings, Inc. Sponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|23273|185|2025-12-15
OTC|TKOMY|Tokio Marine Holdings, Inc. Sponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|38177|294|2025-12-15
OTC|TKRFD|Tinka Resources Ltd Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|37000|3|2025-12-15
OTC|TLGPY|Telstra Group Limited American Depositary Receipts - Sponsored (Australia)|ARCA GLOBAL OTC|ARCA|104|2|2025-12-15
OTC|TLGPY|Telstra Group Limited American Depositary Receipts - Sponsored (Australia)|OTCN OTC LINK NQB IDQS|OTCN|200|2|2025-12-15
OTC|TLGPY|Telstra Group Limited American Depositary Receipts - Sponsored (Australia)|OTCX OTC LINK ECN ATS|OTCX|538|6|2025-12-15
OTC|TLGWF|TLGY Acquisition Corporation Warrant 11/09/2026|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-15
OTC|TLGYF|TLGY Acquisition Corporation Class A Ordinary Share|OTCN OTC LINK NQB IDQS|OTCN|2650|11|2025-12-15
OTC|TLGYF|TLGY Acquisition Corporation Class A Ordinary Share|OTCX OTC LINK ECN ATS|OTCX|3150|5|2025-12-15
OTC|TLIS|TALIS BIOMEDICAL CORP Common Stock|OTCX OTC LINK ECN ATS|OTCX|2000|4|2025-12-15
OTC|TLOFF|Talon Metal Corp Ordinary Shares (British Virgin Islands) CAD|ARCA GLOBAL OTC|ARCA|177000|6|2025-12-15
OTC|TLOFF|Talon Metal Corp Ordinary Shares (British Virgin Islands) CAD|OTCN OTC LINK NQB IDQS|OTCN|211125|29|2025-12-15
OTC|TLOFF|Talon Metal Corp Ordinary Shares (British Virgin Islands) CAD|OTCX OTC LINK ECN ATS|OTCX|79875|16|2025-12-15
OTC|TLPFY|Teleperformance Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|8632|31|2025-12-15
OTC|TLPFY|Teleperformance Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|986|10|2025-12-15
OTC|TLPFY|Teleperformance Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|1132|8|2025-12-15
OTC|TLSNY|Telia Company AB American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|1872|16|2025-12-15
OTC|TLSNY|Telia Company AB American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|15479|23|2025-12-15
OTC|TLSNY|Telia Company AB American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|12960|31|2025-12-15
OTC|TLTFF|Theralase Technologies Inc Ordinary Share (Canada)|OTCN OTC LINK NQB IDQS|OTCN|21800|2|2025-12-15
OTC|TLTZY|Tele2 AB Unsponsored ADR representing B Shares (Sweden)|OTCN OTC LINK NQB IDQS|OTCN|200|1|2025-12-15
OTC|TLTZY|Tele2 AB Unsponsored ADR representing B Shares (Sweden)|OTCX OTC LINK ECN ATS|OTCX|1|1|2025-12-15
OTC|TMASF|TEMAS RES CORP COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|22|1|2025-12-15
OTC|TMGI|The Marquie Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1000|1|2025-12-15
OTC|TMICY|Trend Micro Incorporated American Depositary Shares|ARCA GLOBAL OTC|ARCA|615|14|2025-12-15
OTC|TMICY|Trend Micro Incorporated American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|237|3|2025-12-15
OTC|TMICY|Trend Micro Incorporated American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|532|8|2025-12-15
OTC|TMMI|T M M Inc New Common Stock|OTCN OTC LINK NQB IDQS|OTCN|58500|5|2025-12-15
OTC|TMPOQ|TEMPO AUTOMATION HLDGS INC|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-15
OTC|TMRAY|Tomra Systems A/S/A Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|3795|28|2025-12-15
OTC|TMRAY|Tomra Systems A/S/A Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|TMRAY|Tomra Systems A/S/A Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|1297|8|2025-12-15
OTC|TMRC|Texas Mineral Resources Corp. Common Stock|ARCA GLOBAL OTC|ARCA|1738|2|2025-12-15
OTC|TMRC|Texas Mineral Resources Corp. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|63709|69|2025-12-15
OTC|TMRC|Texas Mineral Resources Corp. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10031|15|2025-12-15
OTC|TMSH|TransGlobal Assets, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|35770000|78|2025-12-15
OTC|TMSNY|Temenos AG American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|1676|18|2025-12-15
OTC|TMSNY|Temenos AG American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|250|1|2025-12-15
OTC|TMSNY|Temenos AG American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|116|2|2025-12-15
OTC|TMTNF|Toromont Inds Ltd Cda Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1|1|2025-12-15
OTC|TMVWY|TeamViewer SE American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|1600|4|2025-12-15
OTC|TMXXF|TMX Group Ltd Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|1200|3|2025-12-15
OTC|TMXXF|TMX Group Ltd Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|920|7|2025-12-15
OTC|TNABY|Tenaga Nasional Berhad American Depositary Shares|ARCA GLOBAL OTC|ARCA|33|2|2025-12-15
OTC|TNABY|Tenaga Nasional Berhad American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|25|1|2025-12-15
OTC|TNEYF|Tamarack Valley Energy, Ltd. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|140|2|2025-12-15
OTC|TNEYF|Tamarack Valley Energy, Ltd. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|10500|68|2025-12-15
OTC|TNMWF|TNL MEDIAGENE WT EXP 12/05/2029 (Cayman Islands)|OTCN OTC LINK NQB IDQS|OTCN|1000|1|2025-12-15
OTC|TNYZD|TINY LTD CL A NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|6800|13|2025-12-15
OTC|TNYZD|TINY LTD CL A NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|100|1|2025-12-15
OTC|TOBAF|TAAT Global Alternatives Inc. Common Shares|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-15
OTC|TOELY|Tokyo Electron Ltd Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|71442|650|2025-12-15
OTC|TOELY|Tokyo Electron Ltd Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|43111|528|2025-12-15
OTC|TOELY|Tokyo Electron Ltd Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|54857|738|2025-12-15
OTC|TOGI|TurnOnGreen, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|53294|18|2025-12-15
OTC|TOGI|TurnOnGreen, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|246|1|2025-12-15
OTC|TOGIW|TurnOnGreen, Inc. Warrant|OTCN OTC LINK NQB IDQS|OTCN|21618|8|2025-12-15
OTC|TOITF|TOPICUS COM INC COM INC SUB VTG SHS (Canada)|ARCA GLOBAL OTC|ARCA|104|2|2025-12-15
OTC|TOITF|TOPICUS COM INC COM INC SUB VTG SHS (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2999|46|2025-12-15
OTC|TOITF|TOPICUS COM INC COM INC SUB VTG SHS (Canada)|OTCX OTC LINK ECN ATS|OTCX|3017|65|2025-12-15
OTC|TOLWF|TRICAN WELL SERVICE LTD Ordinary Shares|ARCA GLOBAL OTC|ARCA|1500|1|2025-12-15
OTC|TOLWF|TRICAN WELL SERVICE LTD Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|900|1|2025-12-15
OTC|TOLWF|TRICAN WELL SERVICE LTD Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|1100|7|2025-12-15
OTC|TOPPY|TOPPAN HOLDINGS INC American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|153|9|2025-12-15
OTC|TOPPY|TOPPAN HOLDINGS INC American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|12|1|2025-12-15
OTC|TORM|Tor Minerals Intl Inc Common Shares|ARCA GLOBAL OTC|ARCA|101|2|2025-12-15
OTC|TORM|Tor Minerals Intl Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|TORVF|Volt Carbon Technologies Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|12000|1|2025-12-15
OTC|TORXF|Torex Gold Resources, Inc. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|11800|96|2025-12-15
OTC|TORXF|Torex Gold Resources, Inc. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|6745|64|2025-12-15
OTC|TOTDY|Toto Ltd Ord American Depositary Shares|ARCA GLOBAL OTC|ARCA|1069|11|2025-12-15
OTC|TOTDY|Toto Ltd Ord American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|TOTDY|Toto Ltd Ord American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|200|2|2025-12-15
OTC|TOTZF|Total Energy Services Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|400|1|2025-12-15
OTC|TOYOF|Toyota Motor Corp Ltd Ord Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|333|4|2025-12-15
OTC|TPICQ|TPI Composites, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|36078|40|2025-12-15
OTC|TPICQ|TPI Composites, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|62969|19|2025-12-15
OTC|TPRKY|Travis Perkins Plc Ord 10p American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|350|2|2025-12-15
OTC|TPVSS|Ark7 Properties Advance LLC LTD Partnership Int Series #TPVS2|PPEX NORTH CAPITAL PRIVATE SECURITIES CORPORATION|PPEX|3|1|2025-12-15
OTC|TPZEF|TOPAZ ENERGY CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|2845|5|2025-12-15
OTC|TPZEF|TOPAZ ENERGY CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|200|1|2025-12-15
OTC|TRBMF|Torq Resources Inc. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|7900|2|2025-12-15
OTC|TRBRF|TRUBAR INC Common Shares|OTCN OTC LINK NQB IDQS|OTCN|20500|7|2025-12-15
OTC|TRCK|Track Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|2000|1|2025-12-15
OTC|TRCY|Tri City Bankshares Corp Common Stock|OTCN OTC LINK NQB IDQS|OTCN|781|6|2025-12-15
OTC|TRDTF|Trident Resources Corp. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|13203|7|2025-12-15
OTC|TRDTF|Trident Resources Corp. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|11|2|2025-12-15
OTC|TRLC|TRILINC Global Impact Fund LLC Unit Class A|ALTS LODAS SECURITIES ALTERNATIVE TRADING SYSTEM|ALTS|888|1|2025-12-15
OTC|TRLEF|TRILLION ENERGY INTL INC CDA COM NEW (Canada)|OTCN OTC LINK NQB IDQS|OTCN|86925|5|2025-12-15
OTC|TRLEF|TRILLION ENERGY INTL INC CDA COM NEW (Canada)|OTCX OTC LINK ECN ATS|OTCX|182000|6|2025-12-15
OTC|TRMLF|Tourmaline Oil Corp. Ordinary Shares (Canada)|ARCA GLOBAL OTC|ARCA|1100|8|2025-12-15
OTC|TRMLF|Tourmaline Oil Corp. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|5425|50|2025-12-15
OTC|TRMLF|Tourmaline Oil Corp. Ordinary Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|10959|73|2025-12-15
OTC|TROYF|TROY MINERALS INC COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|30000|3|2025-12-15
OTC|TRRFF|TRIFECTA GOLD LTD Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|400|1|2025-12-15
OTC|TRRSF|TRISURA GROUP LTD-WI Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|100|1|2025-12-15
OTC|TRRSF|TRISURA GROUP LTD-WI Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|700|6|2025-12-15
OTC|TRRVF|TerraVest Industries Inc Common Shares|OTCN OTC LINK NQB IDQS|OTCN|10|1|2025-12-15
OTC|TRSI|Trophy Resources  Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|9845990|35|2025-12-15
OTC|TRSI|Trophy Resources  Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|365008|3|2025-12-15
OTC|TRUFF|Red Light Holland Corp. Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|50|1|2025-12-15
OTC|TRUFF|Red Light Holland Corp. Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|3386|5|2025-12-15
OTC|TRUMY|Terumo Corp Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|36284|252|2025-12-15
OTC|TRUMY|Terumo Corp Unsponsored ADR (Japan)|OTCN OTC LINK NQB IDQS|OTCN|11957|76|2025-12-15
OTC|TRUMY|Terumo Corp Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|23550|164|2025-12-15
OTC|TRUX|Truxton Corporation.  Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1307|2|2025-12-15
OTC|TRUX|Truxton Corporation.  Common Stock|OTCX OTC LINK ECN ATS|OTCX|15|1|2025-12-15
OTC|TRVN|TREVENA INC Common Stock|OTCX OTC LINK ECN ATS|OTCX|40|5|2025-12-15
OTC|TRVR|Two Rivers Financial Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1877|7|2025-12-15
OTC|TRWD|TRADEWINDS UNVL Common Stock|OTCN OTC LINK NQB IDQS|OTCN|5252|3|2025-12-15
OTC|TRWD|TRADEWINDS UNVL Common Stock|OTCX OTC LINK ECN ATS|OTCX|3000|1|2025-12-15
OTC|TRYIY|Toray Industries Inc ADR|ARCA GLOBAL OTC|ARCA|2449|11|2025-12-15
OTC|TRYIY|Toray Industries Inc ADR|OTCN OTC LINK NQB IDQS|OTCN|1051|8|2025-12-15
OTC|TRYIY|Toray Industries Inc ADR|OTCX OTC LINK ECN ATS|OTCX|2641|16|2025-12-15
OTC|TSCDY|TESCO PLC American Depositary Receipts - Sponsored|ARCA GLOBAL OTC|ARCA|57203|168|2025-12-15
OTC|TSCDY|TESCO PLC American Depositary Receipts - Sponsored|OTCN OTC LINK NQB IDQS|OTCN|33219|79|2025-12-15
OTC|TSCDY|TESCO PLC American Depositary Receipts - Sponsored|OTCX OTC LINK ECN ATS|OTCX|38090|174|2025-12-15
OTC|TSGTY|Tsingtao Brewery Ltd Sponsored ADR Representing Cl H Shs (China)|ARCA GLOBAL OTC|ARCA|110|2|2025-12-15
OTC|TSGTY|Tsingtao Brewery Ltd Sponsored ADR Representing Cl H Shs (China)|OTCN OTC LINK NQB IDQS|OTCN|91|1|2025-12-15
OTC|TSGTY|Tsingtao Brewery Ltd Sponsored ADR Representing Cl H Shs (China)|OTCX OTC LINK ECN ATS|OTCX|10|1|2025-12-15
OTC|TSGZF|TriStar Gold, Inc. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|16666|1|2025-12-15
OTC|TSKFF|Talisker Res Ltd Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|23077|10|2025-12-15
OTC|TSKFF|Talisker Res Ltd Ordinary Shares|OTCX OTC LINK ECN ATS|OTCX|11188|10|2025-12-15
OTC|TSLVF|Tier One Silver Inc Common Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|19352|5|2025-12-15
OTC|TSLVF|Tier One Silver Inc Common Shares (Canada)|OTCX OTC LINK ECN ATS|OTCX|15900|1|2025-12-15
OTC|TSNDF|TERRASCEND CORP COM (Canada)|OTCN OTC LINK NQB IDQS|OTCN|179104|61|2025-12-15
OTC|TSNDF|TERRASCEND CORP COM (Canada)|OTCX OTC LINK ECN ATS|OTCX|426211|260|2025-12-15
OTC|TSPH|CreateAI Holdings Inc Common Stock|OTCN OTC LINK NQB IDQS|OTCN|7|1|2025-12-15
OTC|TSPH|CreateAI Holdings Inc Common Stock|OTCX OTC LINK ECN ATS|OTCX|2|2|2025-12-15
OTC|TSRYY|Treasury Wine Estates Ltd. Sponsored American Depository Receipt (Australia)|ARCA GLOBAL OTC|ARCA|40003|76|2025-12-15
OTC|TSRYY|Treasury Wine Estates Ltd. Sponsored American Depository Receipt (Australia)|OTCN OTC LINK NQB IDQS|OTCN|25528|44|2025-12-15
OTC|TSRYY|Treasury Wine Estates Ltd. Sponsored American Depository Receipt (Australia)|OTCX OTC LINK ECN ATS|OTCX|20792|43|2025-12-15
OTC|TSYHY|TravelSky Technology Ltd Sponsored American Depositary Receipt representing H shares (China)|ARCA GLOBAL OTC|ARCA|75|2|2025-12-15
OTC|TSYHY|TravelSky Technology Ltd Sponsored American Depositary Receipt representing H shares (China)|OTCN OTC LINK NQB IDQS|OTCN|150|1|2025-12-15
OTC|TSYHY|TravelSky Technology Ltd Sponsored American Depositary Receipt representing H shares (China)|OTCX OTC LINK ECN ATS|OTCX|60|2|2025-12-15
OTC|TTDKY|TDK CORP American Depositary Receipts - Sponsored (Japan)|ARCA GLOBAL OTC|ARCA|13390|84|2025-12-15
OTC|TTDKY|TDK CORP American Depositary Receipts - Sponsored (Japan)|OTCN OTC LINK NQB IDQS|OTCN|8895|40|2025-12-15
OTC|TTDKY|TDK CORP American Depositary Receipts - Sponsored (Japan)|OTCX OTC LINK ECN ATS|OTCX|19626|105|2025-12-15
OTC|TTLHF|Altura Energy Corp. Common Shares|OTCN OTC LINK NQB IDQS|OTCN|5000|1|2025-12-15
OTC|TTNDY|Techtronic Industries Company Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|7537|112|2025-12-15
OTC|TTNDY|Techtronic Industries Company Ltd American Depositary Shares|OTCN OTC LINK NQB IDQS|OTCN|8289|95|2025-12-15
OTC|TTNDY|Techtronic Industries Company Ltd American Depositary Shares|OTCX OTC LINK ECN ATS|OTCX|10608|127|2025-12-15
OTC|TTOO|T2 BIOSYSTEMS INC COM PAR $0.001|OTCX OTC LINK ECN ATS|OTCX|60331|10|2025-12-15
OTC|TTVSY|Totvs SA American Depositary Receipts - Unsponsored|ARCA GLOBAL OTC|ARCA|2201|6|2025-12-15
OTC|TTVSY|Totvs SA American Depositary Receipts - Unsponsored|OTCN OTC LINK NQB IDQS|OTCN|4459|11|2025-12-15
OTC|TTVSY|Totvs SA American Depositary Receipts - Unsponsored|OTCX OTC LINK ECN ATS|OTCX|1040|6|2025-12-15
OTC|TUNGF|AMERICAN TUNGSTEN CORP Common Shares|ARCA GLOBAL OTC|ARCA|10437|10|2025-12-15
OTC|TUNGF|AMERICAN TUNGSTEN CORP Common Shares|OTCN OTC LINK NQB IDQS|OTCN|11200|20|2025-12-15
OTC|TUNGF|AMERICAN TUNGSTEN CORP Common Shares|OTCX OTC LINK ECN ATS|OTCX|7558|13|2025-12-15
OTC|TUTH|Standard Dental Labs Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1900|2|2025-12-15
OTC|TUWOY|Tullow Oil Plc Unsponsored ADR (United Kingdom)|ARCA GLOBAL OTC|ARCA|77224|17|2025-12-15
OTC|TUWOY|Tullow Oil Plc Unsponsored ADR (United Kingdom)|OTCN OTC LINK NQB IDQS|OTCN|78536|51|2025-12-15
OTC|TWMIF|TIDEWATER MIDSTREAM & INFRASTRUCTURE LTD Ordinary Shares|OTCN OTC LINK NQB IDQS|OTCN|1100|3|2025-12-15
OTC|TWODY|Taylor Wimpey Plc Unsponsored ADR (UK)|ARCA GLOBAL OTC|ARCA|15323|29|2025-12-15
OTC|TWODY|Taylor Wimpey Plc Unsponsored ADR (UK)|OTCN OTC LINK NQB IDQS|OTCN|2860|17|2025-12-15
OTC|TWODY|Taylor Wimpey Plc Unsponsored ADR (UK)|OTCX OTC LINK ECN ATS|OTCX|4620|18|2025-12-15
OTC|TWOH|Two Hands Corporation Common Stock|OTCN OTC LINK NQB IDQS|OTCN|100548|1|2025-12-15
OTC|TWRFF|Tower Resources Ltd. Ordinary Shares (Canada)|OTCN OTC LINK NQB IDQS|OTCN|20000|2|2025-12-15
OTC|TXTM|ProText Mobility, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|1201999|19|2025-12-15
OTC|TXTM|ProText Mobility, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|4058|4|2025-12-15
OTC|TYCMY|TINGYI CAYMAN ISLANDS HLDG CORP American Depositary Receipts - Unsponsored (Cayman Island)|ARCA GLOBAL OTC|ARCA|3970|45|2025-12-15
OTC|TYCMY|TINGYI CAYMAN ISLANDS HLDG CORP American Depositary Receipts - Unsponsored (Cayman Island)|OTCN OTC LINK NQB IDQS|OTCN|1422|17|2025-12-15
OTC|TYCMY|TINGYI CAYMAN ISLANDS HLDG CORP American Depositary Receipts - Unsponsored (Cayman Island)|OTCX OTC LINK ECN ATS|OTCX|1450|17|2025-12-15
OTC|TYFG|Tri County Financial Group, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|50|2|2025-12-15
OTC|TYFG|Tri County Financial Group, Inc. Common Stock|OTCX OTC LINK ECN ATS|OTCX|10|1|2025-12-15
OTC|TYIDY|Toyota Industries Corporation Unsponsored ADR (Japan)|ARCA GLOBAL OTC|ARCA|1578|27|2025-12-15
OTC|TYIDY|Toyota Industries Corporation Unsponsored ADR (Japan)|OTCX OTC LINK ECN ATS|OTCX|233|8|2025-12-15
OTC|TYOYY|Taiyo Yuden Ltd American Depositary Shares|ARCA GLOBAL OTC|ARCA|1|1|2025-12-15
OTC|TZROP|Tzero Group Inc Preferred Equity Tokens Series A|PROS TZERO SECURITIES LLC|PROS|14049|33|2025-12-15
OTC|UAMM|UA Multimedia, Inc. Common Stock New|OTCN OTC LINK NQB IDQS|OTCN|105034|3|2025-12-15
OTC|UARI|Uranium American Resources, Inc. Common Stock|OTCN OTC LINK NQB IDQS|OTCN|202427|7|2025-12-15
OTC|UBAAF|URBANA CORP COM CL A NON-VTG (Canada)|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-15
OTC|UBAB|United Bancorporation of Alabama, Inc. Class A Common Stock|OTCN OTC LINK NQB IDQS|OTCN|550|7|2025-12-15
OTC|UBAB|United Bancorporation of Alabama, Inc. Class A Common Stock|OTCX OTC LINK ECN ATS|OTCX|415|7|2025-12-15
OTC|UBSFY|Ubi Soft Entertainment Sa Unsponsored ADR (France)|ARCA GLOBAL OTC|ARCA|288265|306|2025-12-15
OTC|UBSFY|Ubi Soft Entertainment Sa Unsponsored ADR (France)|OTCN OTC LINK NQB IDQS|OTCN|281022|184|2025-12-15
OTC|UBSFY|Ubi Soft Entertainment Sa Unsponsored ADR (France)|OTCX OTC LINK ECN ATS|OTCX|258440|308|2025-12-15
OTC|UCBJY|UCB Unsponsored ADR (Belgium)|ARCA GLOBAL OTC|ARCA|6866|176|2025-12-15
OTC|UCBJY|UCB Unsponsored ADR (Belgium)|OTCN OTC LINK NQB IDQS|OTCN|3630|60|2025-12-15
OTC|UCBJY|UCB Unsponsored ADR (Belgium)|OTCX OTC LINK ECN ATS|OTCX|8607|148|2025-12-15
OTC|UECXF|Urano Energy Corp Common Shares|OTCN OTC LINK NQB IDQS|OTCN|52050|3|2025-12-15
OTC|UECXF|Urano Energy Corp Common Shares|OTCX OTC LINK ECN ATS|OTCX|500|1|2025-12-15
